pan_id,dataproduct,ref,vea,rtn,rms,sza_left,sza_right
118,HONO,Ref,-2.0,IX,"[0.009215599999999997, 0.009951399999999997, 0.014104, 0.016030000000000003, 0.023829, 0.03702299999999999]","[29.06, 38.37, 47.68, 56.991, 66.301, 75.611]","[38.37, 47.68, 56.991, 66.301, 75.611, 84.921]"
118,HONO,Ref,-1.8,IW,[],[],[]
118,HONO,Ref,-1.8,IX,[],[],[]
118,HONO,Ref,-1.6,IW,[],[],[]
118,HONO,Ref,-1.6,IX,[],[],[]
118,HONO,Ref,-1.2,IW,[],[],[]
118,HONO,Ref,-1.2,IX,[],[],[]
118,HONO,Ref,-1.1,IW,[],[],[]
118,HONO,Ref,-1.1,IX,[],[],[]
118,HONO,Ref,-1.0,IW,[],[],[]
118,HONO,Ref,-1.0,IX,[],[],[]
118,HONO,Ref,-0.8,IW,[],[],[]
118,HONO,Ref,-0.8,IX,[],[],[]
118,HONO,Ref,-0.6,IW,[],[],[]
118,HONO,Ref,-0.6,IX,[],[],[]
118,HONO,Ref,-0.4,IW,[],[],[]
118,HONO,Ref,-0.4,IX,[],[],[]
118,HONO,Ref,-0.2,IW,[],[],[]
118,HONO,Ref,-0.2,IX,[],[],[]
118,HONO,Ref,0.0,IW,[],[],[]
118,HONO,Ref,0.0,IX,[],[],[]
118,HONO,Ref,0.2,IW,[],[],[]
118,HONO,Ref,0.2,IX,[],[],[]
118,HONO,Ref,0.4,IW,[],[],[]
118,HONO,Ref,0.4,IX,[],[],[]
118,HONO,Ref,0.6,IW,[],[],[]
118,HONO,Ref,0.6,IX,[],[],[]
118,HONO,Ref,0.8,IW,[],[],[]
118,HONO,Ref,0.8,IX,[],[],[]
118,HONO,Ref,1.0,IW,[],[],[]
118,HONO,Ref,1.0,IX,"[0.0013139999999999996, 0.0013377999999999999, 0.0013987, 0.00165325, 0.0023493, 0.004296999999999999]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
118,HONO,Ref,1.2,IW,[],[],[]
118,HONO,Ref,1.2,IX,[],[],[]
118,HONO,Ref,1.4,IW,[],[],[]
118,HONO,Ref,1.4,IX,[],[],[]
118,HONO,Ref,1.6,IW,[],[],[]
118,HONO,Ref,1.6,IX,[],[],[]
118,HONO,Ref,1.8,IW,[],[],[]
118,HONO,Ref,1.8,IX,[],[],[]
118,HONO,Ref,2.0,IW,[],[],[]
118,HONO,Ref,2.0,IX,"[0.0013819999999999998, 0.001393, 0.0013384999999999998, 0.0016652, 0.0021744, 0.003749799999999998]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
118,HONO,Ref,3.0,IW,[],[],[]
118,HONO,Ref,3.0,IX,"[0.0011344999999999999, 0.0010695999999999995, 0.001326, 0.00155975, 0.0018445999999999998, 0.003393799999999999]","[28.73, 38.038, 47.347, 56.656, 65.964, 75.273]","[38.038, 47.347, 56.656, 65.964, 75.273, 84.581]"
118,HONO,Ref,4.0,IW,[],[],[]
118,HONO,Ref,4.0,IX,"[0.001425, 0.0014611499999999996, 0.0013412999999999997, 0.0015343, 0.0020932999999999998, 0.0033983999999999993]","[29.01, 38.245, 47.48, 56.716, 65.951, 75.186]","[38.245, 47.48, 56.716, 65.951, 75.186, 84.421]"
118,HONO,Ref,5.0,IW,[],[],[]
118,HONO,Ref,5.0,IX,[],[],[]
118,HONO,Ref,6.0,IW,[],[],[]
118,HONO,Ref,6.0,IX,"[0.0013821999999999997, 0.0013697, 0.0013196, 0.0015501, 0.0020245, 0.0031483999999999982]","[28.98, 38.195, 47.41, 56.626, 65.841, 75.056]","[38.195, 47.41, 56.626, 65.841, 75.056, 84.271]"
118,HONO,Ref,8.0,IW,[],[],[]
118,HONO,Ref,8.0,IX,"[0.0014028, 0.0013098000000000003, 0.0013011999999999993, 0.0015358499999999998, 0.0020112999999999997, 0.002906599999999999]","[28.95, 38.144, 47.337, 56.53, 65.724, 74.918]","[38.144, 47.337, 56.53, 65.724, 74.918, 84.111]"
118,HONO,Ref,15.0,IW,[],[],[]
118,HONO,Ref,15.0,IX,"[0.0013605499999999988, 0.0012792499999999991, 0.0012879, 0.0014953999999999998, 0.0018844999999999995, 0.0026645999999999996]","[28.92, 38.094, 47.267, 56.44, 65.614, 74.788]","[38.094, 47.267, 56.44, 65.614, 74.788, 83.961]"
118,HONO,Ref,30.0,IW,[],[],[]
118,HONO,Ref,30.0,IX,"[0.0012277999999999963, 0.0013844999999999999, 0.0013553999999999999, 0.0014571499999999997, 0.0016559, 0.0023262]","[28.89, 38.042, 47.194, 56.346, 65.497, 74.649]","[38.042, 47.194, 56.346, 65.497, 74.649, 83.801]"
118,HONO,Ref,90.0,IW,"[0.00136705, 0.002470899999999999, 0.0025791999999999955, 0.0031072000000000005, 0.004683299999999996, 0.00965965, 0.016853999999999987, 0.02808199999999997, 0.0391685]","[81.13, 83.708, 84.997, 86.286, 87.576, 88.865, 90.154, 91.443, 92.732]","[82.419, 84.997, 86.286, 87.576, 88.865, 90.154, 91.443, 92.732, 94.021]"
118,HONO,Ref,90.0,IX,"[0.0013136999999999982, 0.0012918499999999976, 0.0014305, 0.0014803499999999999, 0.0015758999999999999, 0.0021663999999999993]","[28.54, 38.017, 47.494, 56.97, 66.447, 75.924]","[38.017, 47.494, 56.97, 66.447, 75.924, 85.401]"
118,HONO,MeasLow,-5.0,IW,[],[],[]
118,HONO,MeasLow,-5.0,IX,[],[],[]
118,HONO,MeasLow,-4.0,IW,[],[],[]
118,HONO,MeasLow,-4.0,IX,[],[],[]
118,HONO,MeasLow,-3.0,IW,[],[],[]
118,HONO,MeasLow,-3.0,IX,[],[],[]
118,HONO,MeasLow,-2.0,IW,[],[],[]
118,HONO,MeasLow,-2.0,IX,"[0.009438799999999995, 0.010121999999999999, 0.013982, 0.01591, 0.023618999999999998, 0.036462999999999995]","[29.06, 38.37, 47.68, 56.991, 66.301, 75.611]","[38.37, 47.68, 56.991, 66.301, 75.611, 84.921]"
118,HONO,MeasLow,-1.8,IW,[],[],[]
118,HONO,MeasLow,-1.8,IX,[],[],[]
118,HONO,MeasLow,-1.6,IW,[],[],[]
118,HONO,MeasLow,-1.6,IX,[],[],[]
118,HONO,MeasLow,-1.2,IW,[],[],[]
118,HONO,MeasLow,-1.2,IX,[],[],[]
118,HONO,MeasLow,-1.1,IW,[],[],[]
118,HONO,MeasLow,-1.1,IX,[],[],[]
118,HONO,MeasLow,-1.0,IW,[],[],[]
118,HONO,MeasLow,-1.0,IX,[],[],[]
118,HONO,MeasLow,-0.8,IW,[],[],[]
118,HONO,MeasLow,-0.8,IX,[],[],[]
118,HONO,MeasLow,-0.6,IW,[],[],[]
118,HONO,MeasLow,-0.6,IX,[],[],[]
118,HONO,MeasLow,-0.4,IW,[],[],[]
118,HONO,MeasLow,-0.4,IX,[],[],[]
118,HONO,MeasLow,-0.2,IW,[],[],[]
118,HONO,MeasLow,-0.2,IX,[],[],[]
118,HONO,MeasLow,0.0,IW,[],[],[]
118,HONO,MeasLow,0.0,IX,[],[],[]
118,HONO,MeasLow,0.2,IW,[],[],[]
118,HONO,MeasLow,0.2,IX,[],[],[]
118,HONO,MeasLow,0.4,IW,[],[],[]
118,HONO,MeasLow,0.4,IX,[],[],[]
118,HONO,MeasLow,0.6,IW,[],[],[]
118,HONO,MeasLow,0.6,IX,[],[],[]
118,HONO,MeasLow,0.8,IW,[],[],[]
118,HONO,MeasLow,0.8,IX,[],[],[]
118,HONO,MeasLow,1.0,IW,[],[],[]
118,HONO,MeasLow,1.0,IX,"[0.0013367999999999993, 0.0012137999999999993, 0.0013779999999999999, 0.001569499999999999, 0.0022093, 0.004060599999999997]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
118,HONO,MeasLow,1.2,IW,[],[],[]
118,HONO,MeasLow,1.2,IX,[],[],[]
118,HONO,MeasLow,1.4,IW,[],[],[]
118,HONO,MeasLow,1.4,IX,[],[],[]
118,HONO,MeasLow,1.6,IW,[],[],[]
118,HONO,MeasLow,1.6,IX,[],[],[]
118,HONO,MeasLow,1.8,IW,[],[],[]
118,HONO,MeasLow,1.8,IX,[],[],[]
118,HONO,MeasLow,2.0,IW,[],[],[]
118,HONO,MeasLow,2.0,IX,"[0.0012612999999999997, 0.001264399999999999, 0.0013275, 0.001502399999999999, 0.0020120999999999997, 0.0034775999999999982]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
118,HONO,MeasLow,3.0,IW,[],[],[]
118,HONO,MeasLow,3.0,IX,"[0.0012296999999999996, 0.0011254, 0.0012311499999999988, 0.00124225, 0.0017909999999999994, 0.0032781000000000004]","[28.73, 38.038, 47.347, 56.656, 65.964, 75.273]","[38.038, 47.347, 56.656, 65.964, 75.273, 84.581]"
118,HONO,MeasLow,4.0,IW,[],[],[]
118,HONO,MeasLow,4.0,IX,"[0.00115275, 0.001140849999999998, 0.0012350999999999998, 0.0014351999999999985, 0.0019276999999999992, 0.0030831999999999986]","[29.01, 38.245, 47.48, 56.716, 65.951, 75.186]","[38.245, 47.48, 56.716, 65.951, 75.186, 84.421]"
118,HONO,MeasLow,5.0,IW,[],[],[]
118,HONO,MeasLow,5.0,IX,[],[],[]
118,HONO,MeasLow,6.0,IW,[],[],[]
118,HONO,MeasLow,6.0,IX,"[0.0010471999999999999, 0.0010708899999999993, 0.0011594999999999997, 0.0013923999999999992, 0.0017949999999999995, 0.002811599999999998]","[28.98, 38.195, 47.41, 56.626, 65.841, 75.056]","[38.195, 47.41, 56.626, 65.841, 75.056, 84.271]"
118,HONO,MeasLow,8.0,IW,[],[],[]
118,HONO,MeasLow,8.0,IX,"[0.0010679000000000003, 0.0010954000000000005, 0.0010732999999999997, 0.0013514499999999988, 0.0018066, 0.002918799999999999]","[28.95, 38.144, 47.337, 56.53, 65.724, 74.918]","[38.144, 47.337, 56.53, 65.724, 74.918, 84.111]"
118,HONO,MeasLow,15.0,IW,[],[],[]
118,HONO,MeasLow,15.0,IX,"[0.0011305, 0.0010781499999999989, 0.0010691, 0.0012820499999999996, 0.001731599999999999, 0.0028029999999999965]","[28.92, 38.094, 47.267, 56.44, 65.614, 74.788]","[38.094, 47.267, 56.44, 65.614, 74.788, 83.961]"
118,HONO,MeasLow,30.0,IW,[],[],[]
118,HONO,MeasLow,30.0,IX,"[0.0011246, 0.0011464499999999998, 0.0009968999999999993, 0.00115275, 0.0014963999999999993, 0.0022813999999999964]","[28.89, 38.042, 47.194, 56.346, 65.497, 74.649]","[38.042, 47.194, 56.346, 65.497, 74.649, 83.801]"
118,HONO,MeasLow,90.0,IW,"[1.208, 0.244775, 1.95875e-07]","[91.05, 93.415, 94.597]","[91.444, 93.809, 94.991]"
118,HONO,MeasLow,90.0,IX,[],[],[]
118,HONO,RefFix,-5.0,IW,[],[],[]
118,HONO,RefFix,-5.0,IX,[],[],[]
118,HONO,RefFix,-4.0,IW,[],[],[]
118,HONO,RefFix,-4.0,IX,[],[],[]
118,HONO,RefFix,-3.0,IW,[],[],[]
118,HONO,RefFix,-3.0,IX,[],[],[]
118,HONO,RefFix,-2.0,IW,[],[],[]
118,HONO,RefFix,-2.0,IX,"[0.009521099999999996, 0.010114, 0.014117999999999999, 0.016125, 0.023811, 0.037050999999999994]","[29.06, 38.37, 47.68, 56.991, 66.301, 75.611]","[38.37, 47.68, 56.991, 66.301, 75.611, 84.921]"
118,HONO,RefFix,-1.8,IW,[],[],[]
118,HONO,RefFix,-1.8,IX,[],[],[]
118,HONO,RefFix,-1.6,IW,[],[],[]
118,HONO,RefFix,-1.6,IX,[],[],[]
118,HONO,RefFix,-1.2,IW,[],[],[]
118,HONO,RefFix,-1.2,IX,[],[],[]
118,HONO,RefFix,-1.1,IW,[],[],[]
118,HONO,RefFix,-1.1,IX,[],[],[]
118,HONO,RefFix,-1.0,IW,[],[],[]
118,HONO,RefFix,-1.0,IX,[],[],[]
118,HONO,RefFix,-0.8,IW,[],[],[]
118,HONO,RefFix,-0.8,IX,[],[],[]
118,HONO,RefFix,-0.6,IW,[],[],[]
118,HONO,RefFix,-0.6,IX,[],[],[]
118,HONO,RefFix,-0.4,IW,[],[],[]
118,HONO,RefFix,-0.4,IX,[],[],[]
118,HONO,RefFix,-0.2,IW,[],[],[]
118,HONO,RefFix,-0.2,IX,[],[],[]
118,HONO,RefFix,0.0,IW,[],[],[]
118,HONO,RefFix,0.0,IX,[],[],[]
118,HONO,RefFix,0.2,IW,[],[],[]
118,HONO,RefFix,0.2,IX,[],[],[]
118,HONO,RefFix,0.4,IW,[],[],[]
118,HONO,RefFix,0.4,IX,[],[],[]
118,HONO,RefFix,0.6,IW,[],[],[]
118,HONO,RefFix,0.6,IX,[],[],[]
118,HONO,RefFix,0.8,IW,[],[],[]
118,HONO,RefFix,0.8,IX,[],[],[]
118,HONO,RefFix,1.0,IW,[],[],[]
118,HONO,RefFix,1.0,IX,"[0.0013809999999999998, 0.001605399999999999, 0.0016987999999999997, 0.00195175, 0.0024961, 0.004825599999999994]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
118,HONO,RefFix,1.2,IW,[],[],[]
118,HONO,RefFix,1.2,IX,[],[],[]
118,HONO,RefFix,1.4,IW,[],[],[]
118,HONO,RefFix,1.4,IX,[],[],[]
118,HONO,RefFix,1.6,IW,[],[],[]
118,HONO,RefFix,1.6,IX,[],[],[]
118,HONO,RefFix,1.8,IW,[],[],[]
118,HONO,RefFix,1.8,IX,[],[],[]
118,HONO,RefFix,2.0,IW,[],[],[]
118,HONO,RefFix,2.0,IX,"[0.0013452999999999998, 0.001545999999999999, 0.0016889000000000001, 0.0019765, 0.0023561, 0.004165599999999998]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
118,HONO,RefFix,3.0,IW,[],[],[]
118,HONO,RefFix,3.0,IX,"[0.0013725, 0.0014057999999999994, 0.0015212499999999994, 0.0017097500000000001, 0.0020808, 0.0035258999999999998]","[28.73, 38.038, 47.347, 56.656, 65.964, 75.273]","[38.038, 47.347, 56.656, 65.964, 75.273, 84.581]"
118,HONO,RefFix,4.0,IW,[],[],[]
118,HONO,RefFix,4.0,IX,"[0.0013682500000000001, 0.0014768999999999993, 0.0016025999999999998, 0.00175475, 0.0023347999999999997, 0.0038627999999999965]","[29.01, 38.245, 47.48, 56.716, 65.951, 75.186]","[38.245, 47.48, 56.716, 65.951, 75.186, 84.421]"
118,HONO,RefFix,5.0,IW,[],[],[]
118,HONO,RefFix,5.0,IX,[],[],[]
118,HONO,RefFix,6.0,IW,[],[],[]
118,HONO,RefFix,6.0,IX,"[0.0013741999999999993, 0.0014620999999999998, 0.0015634999999999998, 0.0017667499999999999, 0.0022179999999999995, 0.003358599999999998]","[28.98, 38.195, 47.41, 56.626, 65.841, 75.056]","[38.195, 47.41, 56.626, 65.841, 75.056, 84.271]"
118,HONO,RefFix,8.0,IW,[],[],[]
118,HONO,RefFix,8.0,IX,"[0.0013012, 0.0014626000000000003, 0.0015989999999999997, 0.0017476999999999998, 0.0021348, 0.0034599999999999965]","[28.95, 38.144, 47.337, 56.53, 65.724, 74.918]","[38.144, 47.337, 56.53, 65.724, 74.918, 84.111]"
118,HONO,RefFix,15.0,IW,[],[],[]
118,HONO,RefFix,15.0,IX,"[0.00134795, 0.0014096499999999986, 0.0015190999999999998, 0.0016527499999999997, 0.0022008999999999996, 0.0030619999999999953]","[28.92, 38.094, 47.267, 56.44, 65.614, 74.788]","[38.094, 47.267, 56.44, 65.614, 74.788, 83.961]"
118,HONO,RefFix,30.0,IW,[],[],[]
118,HONO,RefFix,30.0,IX,"[0.0012602999999999996, 0.0013843499999999993, 0.0015999, 0.00163115, 0.0018775, 0.0025699999999999994]","[28.89, 38.042, 47.194, 56.346, 65.497, 74.649]","[38.042, 47.194, 56.346, 65.497, 74.649, 83.801]"
118,HONO,RefFix,90.0,IW,"[0.00136705, 0.0029952999999999994, 0.0031797999999999987, 0.0033522, 0.0050868999999999975, 0.0098056, 0.017707999999999995, 0.0294375, 0.039219]","[81.13, 83.708, 84.997, 86.286, 87.576, 88.865, 90.154, 91.443, 92.732]","[82.419, 84.997, 86.286, 87.576, 88.865, 90.154, 91.443, 92.732, 94.021]"
118,HONO,RefFix,90.0,IX,"[0.0014799499999999979, 0.001343, 0.0015102499999999999, 0.0015597999999999999, 0.0017968999999999997, 0.0024859999999999986]","[28.54, 38.017, 47.494, 56.97, 66.447, 75.924]","[38.017, 47.494, 56.97, 66.447, 75.924, 85.401]"
118,HCHO-WIDE,Ref,-5.0,IW,[],[],[]
118,HCHO-WIDE,Ref,-5.0,IX,[],[],[]
118,HCHO-WIDE,Ref,-4.0,IW,[],[],[]
118,HCHO-WIDE,Ref,-4.0,IX,[],[],[]
118,HCHO-WIDE,Ref,-3.0,IW,[],[],[]
118,HCHO-WIDE,Ref,-3.0,IX,[],[],[]
118,HCHO-WIDE,Ref,-2.0,IW,[],[],[]
118,HCHO-WIDE,Ref,-2.0,IX,"[0.024505, 0.02455, 0.02957299999999999, 0.028295999999999995, 0.034397, 0.03592]","[29.06, 38.34, 47.62, 56.9, 66.181, 75.461]","[38.34, 47.62, 56.9, 66.181, 75.461, 84.741]"
118,HCHO-WIDE,Ref,-1.8,IW,[],[],[]
118,HCHO-WIDE,Ref,-1.8,IX,[],[],[]
118,HCHO-WIDE,Ref,-1.6,IW,[],[],[]
118,HCHO-WIDE,Ref,-1.6,IX,[],[],[]
118,HCHO-WIDE,Ref,-1.2,IW,[],[],[]
118,HCHO-WIDE,Ref,-1.2,IX,[],[],[]
118,HCHO-WIDE,Ref,-1.1,IW,[],[],[]
118,HCHO-WIDE,Ref,-1.1,IX,[],[],[]
118,HCHO-WIDE,Ref,-1.0,IW,[],[],[]
118,HCHO-WIDE,Ref,-1.0,IX,[],[],[]
118,HCHO-WIDE,Ref,-0.8,IW,[],[],[]
118,HCHO-WIDE,Ref,-0.8,IX,[],[],[]
118,HCHO-WIDE,Ref,-0.6,IW,[],[],[]
118,HCHO-WIDE,Ref,-0.6,IX,[],[],[]
118,HCHO-WIDE,Ref,-0.4,IW,[],[],[]
118,HCHO-WIDE,Ref,-0.4,IX,[],[],[]
118,HCHO-WIDE,Ref,-0.2,IW,[],[],[]
118,HCHO-WIDE,Ref,-0.2,IX,[],[],[]
118,HCHO-WIDE,Ref,0.0,IW,[],[],[]
118,HCHO-WIDE,Ref,0.0,IX,[],[],[]
118,HCHO-WIDE,Ref,0.2,IW,[],[],[]
118,HCHO-WIDE,Ref,0.2,IX,[],[],[]
118,HCHO-WIDE,Ref,0.4,IW,[],[],[]
118,HCHO-WIDE,Ref,0.4,IX,[],[],[]
118,HCHO-WIDE,Ref,0.6,IW,[],[],[]
118,HCHO-WIDE,Ref,0.6,IX,[],[],[]
118,HCHO-WIDE,Ref,0.8,IW,[],[],[]
118,HCHO-WIDE,Ref,0.8,IX,[],[],[]
118,HCHO-WIDE,Ref,1.0,IW,[],[],[]
118,HCHO-WIDE,Ref,1.0,IX,"[0.002978199999999999, 0.0035659999999999967, 0.003232899999999998, 0.0054824999999999995, 0.007346199999999998, 0.016609999999999996]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
118,HCHO-WIDE,Ref,1.2,IW,[],[],[]
118,HCHO-WIDE,Ref,1.2,IX,[],[],[]
118,HCHO-WIDE,Ref,1.4,IW,[],[],[]
118,HCHO-WIDE,Ref,1.4,IX,[],[],[]
118,HCHO-WIDE,Ref,1.6,IW,[],[],[]
118,HCHO-WIDE,Ref,1.6,IX,[],[],[]
118,HCHO-WIDE,Ref,1.8,IW,[],[],[]
118,HCHO-WIDE,Ref,1.8,IX,[],[],[]
118,HCHO-WIDE,Ref,2.0,IW,[],[],[]
118,HCHO-WIDE,Ref,2.0,IX,"[0.0032379999999999935, 0.004076799999999999, 0.0034087999999999996, 0.004340699999999995, 0.006595299999999998, 0.014881999999999996]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
118,HCHO-WIDE,Ref,3.0,IW,[],[],[]
118,HCHO-WIDE,Ref,3.0,IX,"[0.0027092500000000003, 0.0016635999999999956, 0.002128799999999997, 0.00307575, 0.004124599999999999, 0.010301399999999988]","[28.73, 38.038, 47.347, 56.656, 65.964, 75.273]","[38.038, 47.347, 56.656, 65.964, 75.273, 84.581]"
118,HCHO-WIDE,Ref,4.0,IW,[],[],[]
118,HCHO-WIDE,Ref,4.0,IX,"[0.004725, 0.0037523499999999985, 0.0031633999999999994, 0.00392899999999999, 0.006051699999999997, 0.012285999999999997]","[29.01, 38.245, 47.48, 56.716, 65.951, 75.186]","[38.245, 47.48, 56.716, 65.951, 75.186, 84.421]"
118,HCHO-WIDE,Ref,5.0,IW,[],[],[]
118,HCHO-WIDE,Ref,5.0,IX,[],[],[]
118,HCHO-WIDE,Ref,6.0,IW,[],[],[]
118,HCHO-WIDE,Ref,6.0,IX,"[0.002924199999999994, 0.0033301999999999997, 0.0032879999999999984, 0.0038552, 0.0053275, 0.01017579999999999]","[28.98, 38.195, 47.41, 56.626, 65.841, 75.056]","[38.195, 47.41, 56.626, 65.841, 75.056, 84.271]"
118,HCHO-WIDE,Ref,8.0,IW,[],[],[]
118,HCHO-WIDE,Ref,8.0,IX,"[0.0033892000000000076, 0.002923200000000001, 0.0027589999999999993, 0.004710649999999998, 0.0048293, 0.00947199999999999]","[28.95, 38.144, 47.337, 56.53, 65.724, 74.918]","[38.144, 47.337, 56.53, 65.724, 74.918, 84.111]"
118,HCHO-WIDE,Ref,15.0,IW,[],[],[]
118,HCHO-WIDE,Ref,15.0,IX,"[0.0030753499999999845, 0.0030100999999999965, 0.002702099999999996, 0.0047033, 0.004884799999999998, 0.007772999999999987]","[28.92, 38.094, 47.267, 56.44, 65.614, 74.788]","[38.094, 47.267, 56.44, 65.614, 74.788, 83.961]"
118,HCHO-WIDE,Ref,30.0,IW,[],[],[]
118,HCHO-WIDE,Ref,30.0,IX,"[0.00311109999999996, 0.0037541999999999988, 0.003473599999999999, 0.0052939999999999975, 0.0055283, 0.006450799999999997]","[28.89, 38.042, 47.194, 56.346, 65.497, 74.649]","[38.042, 47.194, 56.346, 65.497, 74.649, 83.801]"
118,HCHO-WIDE,Ref,90.0,IW,"[0.0021847, 0.00821575, 0.01149, 0.015745999999999996, 0.027315000000000002, 0.033259000000000004, 0.036446, 0.05998949999999999, 0.095825]","[81.13, 84.024, 85.471, 86.918, 88.366, 89.813, 91.26, 92.707, 94.154]","[82.577, 85.471, 86.918, 88.366, 89.813, 91.26, 92.707, 94.154, 95.601]"
118,HCHO-WIDE,Ref,90.0,IX,"[0.0020292999999999882, 0.00324809999999999, 0.00450875, 0.00542325, 0.0036999999999999967, 0.006044799999999999]","[28.54, 38.017, 47.494, 56.97, 66.447, 75.924]","[38.017, 47.494, 56.97, 66.447, 75.924, 85.401]"
118,HCHO-WIDE,MeasLow,-5.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-5.0,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-4.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-4.0,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-3.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-3.0,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-2.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-2.0,IX,"[0.0244075, 0.025679, 0.030221999999999992, 0.031203999999999992, 0.034931, 0.036574999999999996]","[29.06, 38.37, 47.68, 56.991, 66.301, 75.611]","[38.37, 47.68, 56.991, 66.301, 75.611, 84.921]"
118,HCHO-WIDE,MeasLow,-1.8,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-1.8,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-1.6,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-1.6,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-1.2,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-1.2,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-1.1,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-1.1,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-1.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-1.0,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-0.8,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-0.8,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-0.6,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-0.6,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-0.4,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-0.4,IX,[],[],[]
118,HCHO-WIDE,MeasLow,-0.2,IW,[],[],[]
118,HCHO-WIDE,MeasLow,-0.2,IX,[],[],[]
118,HCHO-WIDE,MeasLow,0.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,0.0,IX,[],[],[]
118,HCHO-WIDE,MeasLow,0.2,IW,[],[],[]
118,HCHO-WIDE,MeasLow,0.2,IX,[],[],[]
118,HCHO-WIDE,MeasLow,0.4,IW,[],[],[]
118,HCHO-WIDE,MeasLow,0.4,IX,[],[],[]
118,HCHO-WIDE,MeasLow,0.6,IW,[],[],[]
118,HCHO-WIDE,MeasLow,0.6,IX,[],[],[]
118,HCHO-WIDE,MeasLow,0.8,IW,[],[],[]
118,HCHO-WIDE,MeasLow,0.8,IX,[],[],[]
118,HCHO-WIDE,MeasLow,1.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,1.0,IX,"[0.0023271999999999993, 0.0027351999999999993, 0.0037628999999999996, 0.0032877999999999987, 0.0061356, 0.011593999999999998]","[29.1, 38.398, 47.697, 56.996, 66.294, 75.592]","[38.398, 47.697, 56.996, 66.294, 75.592, 84.891]"
118,HCHO-WIDE,MeasLow,1.2,IW,[],[],[]
118,HCHO-WIDE,MeasLow,1.2,IX,[],[],[]
118,HCHO-WIDE,MeasLow,1.4,IW,[],[],[]
118,HCHO-WIDE,MeasLow,1.4,IX,[],[],[]
118,HCHO-WIDE,MeasLow,1.6,IW,[],[],[]
118,HCHO-WIDE,MeasLow,1.6,IX,[],[],[]
118,HCHO-WIDE,MeasLow,1.8,IW,[],[],[]
118,HCHO-WIDE,MeasLow,1.8,IX,[],[],[]
118,HCHO-WIDE,MeasLow,2.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,2.0,IX,"[0.0023756, 0.0021607999999999905, 0.0032843999999999994, 0.0040652999999999965, 0.0058234, 0.009568999999999989]","[29.08, 38.355, 47.63, 56.906, 66.181, 75.456]","[38.355, 47.63, 56.906, 66.181, 75.456, 84.731]"
118,HCHO-WIDE,MeasLow,3.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,3.0,IX,"[0.002082899999999995, 0.001317999999999999, 0.0019095499999999992, 0.0022925, 0.004158999999999996, 0.007286450000000002]","[28.73, 38.038, 47.347, 56.656, 65.964, 75.273]","[38.038, 47.347, 56.656, 65.964, 75.273, 84.581]"
118,HCHO-WIDE,MeasLow,4.0,IW,[],[],[]
118,HCHO-WIDE,MeasLow,4.0,IX,"[0.0022315, 0.001475099999999998, 0.0028721, 0.003594349999999995, 0.004928799999999995, 0.008496199999999997]","[29.01, 38.245, 47.48, 56.716, 65.951, 75.186]","[38.245, 47.48, 56.716, 65.951, 75.186, 84.421]"
